text,videotranscript,video_format,country,is_viral
summer outfit inspo all from white fox use DEMETRATT for 30% off during their june sale @White Fox Boutique #whitefoxpartner #summervibes #summeroutfitinspo #summerclothes ," For me, it was almost like winter didn't count. Summer was what mattered. My whole life was measured in summers. Like, I don't really begin living into a junior. Until I met that beach in that house.",outfit_showcase,Italy,False
follow for more inspo  , 내 letto,unknown,Italy,False
plus size summer outfit my skorts are a lifeeee saver! #plussizefashion #haul #ootd #springfashion #outfits #outfitinspo #outfitideas #grwm ," The type of girl you wanted to all of my bubble gum The type of girl you wanted to all of my bubble gum I'm the type of girl you want to take to your mama house Take, take, take to your mama",outfit_showcase,Italy,False
Outfit linked in my ltk in bio  #whattowear #whattoweartoday #summeroutfit #summerlooks ," What to wear when you feel like you have nothing to wear or summer addition? Ladies, this is the one outfit that you need for the next few months. We're going white on white with a tight tank top and linen pants. First, you can go with some simple flip-flops, sandals, or sneakers like I did. To tie the outfit together, throw on a colored button down at my obsessed with powder blue right now. Then lastly, throw on some sunglasses in your purse of choice. And that's the completed outfit I wore at Oliver Grease last summer. It gives you light, breathable, comfort, and cute all at the same time.",outfit_showcase,Italy,False
summer outfits for when it’s BOILING HOT outside #fashion #styleinspo #outfit #girls #fyp ," What to wear when it's boiling hot outside. It's been 30 degrees for the past three days here in Toronto. So I'm gonna be showing you guys all of the outfits I've been wearing during the heat wave. We're starting off with my favorite outfit to wear for when it's hot out and it's literally just a mini dress. Also, the wearing my active wear mini dress in the summer because there's built-in shorts, a built-in bra and it's wet wicking. Also look really good with sneakers for the girls that don't like showing their toes in the summertime. This one's also one of my favorite mini dresses. And the best part about this combo is that it's a low effort outfit that looks like a high effort one. Next, another one of my doichos, which is a tank top and a skirt and it can literally be any skirt. Like you can do a score of maybe four maxi skirt and they're all easy, breezy and more comfortable than any type of pants. Moving on when it's hot outside, you will never, ever, ever catch me wearing any type of denim. And said, for some reason I wanna wear any type of pants, I will always do a linen pant and pair it with a not-type but flowy top like this one or this one. Lastly, probably the most comfortable but the least stylish outfit that I wear. My mini shorts and a tank top. I also live for shorts that have like a cotton or lineny material. But those are all the outfits that I have for you today. Let me know what you think and if you want any more summer outfit recommendations.",outfit_showcase,Italy,False
#summeroutfit #outfitinspiration #stradivarius #skort , doggy-ominous video,unknown,Italy,True
#haul #ootd #outfitinspo #outfitideas #zarahaul #zara #fashiontiktok #fashioninspo #summerfits #asos #asoshaul #skirt @asos ," Y ese cuerpo y toque tú tienes traje, baño, chequitito te queda Es un lanchita con esto, le vive una gaza con emor",outfit_showcase,Italy,False
ootd com a amiga  @Beatriz Teixeira #outfitinspo #outfitcheck #ootd #outfitideas #summeroutfit #fyp , What's going on?,outfit_showcase,Italy,False
Attenzione a materiali e colori  #outfitideas #outfitinspo #petitefashion #fashiontiktok #summeroutfit #summerinspo #summerfits , They said she needs to slow down The baddest thing around town She's nothing like a girl you never see before Nothing you can compare to your neighborhood I try to find the way,unknown,Italy,False
 #summer #summerideas #summer2023 #outfits #outfitinspo #love #summerides #beachoutfitideas #ideasforsummer #beachfits ," Me? Obsessed with you? Yes, yes I am.",unknown,Italy,False
"Italy lookbook  featuring elegant and modest outfits I love so much! 

Links are available- comment if you’d like the list  

#italylookbook #italylooks #travels #modestgirlies #modestfashion #elegantoutfits #outfitoftheday #outfitsIwore #italytravel ", 🎵,outfit_showcase,Italy,False
"Outfit ! Sto facendo la valigia e scegliere i look è più difficile del previsto! Aiutatemi a decidere: 
#fashionlook #valigiapronta #outfitvacanza #modaitaliana  #travelstyle #comefarelavali​gia #tiktokitalia #ootd #lookbook #scelgoiconvoi #estate2025 #ispirazionemoda"," Dovete essere fiere di me ho fatto una selezione di outfit per la mia valigia. Aiutatemi perché io sono bilancia, cioè ti prego, su bilancia e come sapete venne la bilancia ha fatica decidere chi di voi è bilancia. Fatemi lo sapere così ci capiamo. Io sono bilancia un po' particolare perché sono molto determinata per cui se devo decider una cosa importante lo faccio. Però se sono in decise tra due cose che mi piaciono di più e so che vanno bene anche tutte due le opzioni faccio fatica decidere. Quindi aiutatemi che devo finirla valigia intro stasera se non riesco a partire a quasi importante non ho 82 chili e quindi ne ho 23. In di bisogna fare una scelta. Ci sono dei momenti nella vita che bisogna sciegliere gloss per l'occasione. Alli se pazzi. Cominciamo con l'outfit un po' più chili. Vorrei un paio di jeans, questi sono i baghi balum con una t-shirt bianca e scalza. Tutto qua è il mida che volevo mettere al polsino però magari le cessure li vediamo dopo no. Asociamo le scarpe, però è che sarebbero bene. Allora in decise tra chiari oscuri votate. Prima scelta, pantaloni, jeans chiari oscuri. Tra poco avrete la parte due io la chiamo le z ensemble. Quindi parte sopra e sotto. Voi dire che sono per esempio gonellina con giaca, pantaloni con maglietta, quindi due cose. Ok?",outfit_showcase,Italy,False
#lookbook #fashionista #streetstyle #marinitrani #tryonhaul #fashionsale #promozione #newcollection #shopnow #styleinspo #styleinspo #fashion #spedizioniintuttaitalia ,ERROR,outfit_showcase,Italy,False
"""✨ Chiara Ferragni ci porta in un viaggio di stile con il suo ultimo video, cambiando una serie di outfit mozzafiato che esprimono la sua creatività e il suo innato senso della moda. Ogni look è unico e ci ispira a sperimentare con il nostro guardaroba! Che meraviglia vedere come riesce a trasformare ogni pezzo in un'opera d'arte fashion. ""

Hashtag:
#ChiaraFerragni #FashionJourney #OutfitChange #StyleInspo #FashionIcon #LookBook #OutfitInspiration #ModaItaliana #StyleQueen #Trendsetter #Fashionista #CreativeStyle #FashionRevolution #ChiaraStyle #FashionDiaries #OutfitGoals #ItalianFashion #StyleInspo #FashionTransformation #WardrobeMagic #Styling #FashionVibes #Eleganza #FashionCreativity #FashionShow #Glamour #Moda #FashionLovers #StyleEvolution #chicandtrendy ", Во- cursor,outfit_showcase,Italy,False
"A preview of our Estate Italiana - ‘Italiana Summer’ collection available online @ioete.store 

#ioetestore #estateitaliana #italiansummer #slowfashion #italianstyle #summerlookbook #slowfashiontiktok #slowstyle #unisexclothing "," Cuzzolo delle montania S'un cielo tinto col blu Con in testa un passamontania Senderremo sempre più un giù Sivo l'ando con l'ici, sivo l'ando Sivo l'ando con l'ici, sivo l'ando Con l'ici con un lunga lunga lunga Se giovia sulla cima Tutta piacca tornerremo Cuzzolo le montania con la neve Ah, così! Beh!",unknown,Italy,False
"Diversa, mai meno 

#OutfitChange #StyleStatement #LookBook #FashionEdit #TikTokStyle #DonneConStile #NoFilterStyle#OutfitChange #StyleEdit #LookSwitch #TikTokItalia ", Oh,outfit_showcase,Italy,False
Il look pesca è adatto a ogni occasione  Fateci sapere il vostro outfit preferito nei commenti! #Fashion #ItalianFashion #Outfit #OfficeLife #Ufficio #Biblioteca #Look #Camicia #Shirt #LookBook #OutfitInspo #DietroLeQuinte #Halloween , Ciao sono Filippo e oggi vi mostro tre modi per utilizzare una semplice camicia Fatemi sapere qual è il vostro preferito,outfit_showcase,Italy,False
"What to wear in Italy this Summer

Here’s everything I wore in Italy during June and July! North (Milan and Lake Como) can be a bit cold during the morning and night while down south (Florence and Rome) was sooo hot!   

#italy #europesummer #whattowearitaly #italysummer #italia #firenze #roma #milano #lagodicomo #traveltok #travel #fyp ", Che compuzione sarà perché ti amo è un'emozione che cresce piano piano Fringi mi forte e stami più vicino se ci sto bene,unknown,Italy,False
"What to wear in italy this spring and summer 
I’d prefer some chic options , combined with sequins for that perfect vacation feeling and you ?#italysummer #italysummer2025 
#europeansummer #italystyle #vacation #italiansummer #italiansummeraesthetics #italianfashion 
#greenscreen "," What I will work my imaginary trip to Italy. Let's go one choosing Maching sets over something else because those you can combine in so many different ways with something else And they are super trendy They're super cheek and if you choose the right fabric, they're gonna be like this Number two at least one dress something like this maxi dress will always go well in case you have some sunburner or something Definitely always been my go-to something easy and flying and something probably in Some pink yellowish wipes as a trend of the season Sequence and something like that Dress or skirt is definitely must have of the season and I would like to do something like this Combination just to give it a wipe of a vacation and holiday since we're all about fashion here This is a must denim set with both in front and combined with a yellow battery pink or denim it's a must a must one a little bit more like a pizza style, but Oh my I'm obsessed with this looks for a summer I see so many of them are coming and will be trending so I will get as much as I could",unknown,Italy,False
ONCE YOU SEE IT YOU CANT UNSEE IT AND YOU CANT STOP NOTICING IT #italianfashion #italianfashionstyle #italianculture #modaitaliana #blue #tips #italiansummer #bilingual #bilingue #traveltips #italoamericana #culturaitaliana #fyp #tourist ," What to learn in Italy, but not in a tourist spot? Okay, one thing about Italians and Italy is everybody wears blue. I'm not even kidding. You can tell the difference between Junt del posto and foreigners because everyone from Italy wears blue, a little duro de su. I'm gonna show you some examples, because I'm not making this up. I don't know what it is with the color blue. I think it just looks good on everyone, it's kind of like elegant. So blue is like the main color, but obviously, it's also just neutral in general, like black, white, beige, beige is a huge one. Oh, blue, blue. Blue. Literally the color palette.",tutorial,Italy,False
"Shein outfits for Italy 
Some are out of stock, but I try to find the best similar ✌
#ootditaly #italy #sheinoutfit #sheindress #sheincodes2023 #sheinootd #italyootd #sheininitaly "," Me gusta la mañana, me gusta, tú Me gusta el bien, tú me gusta, tú Me gusta soñar, me gusta, tú Me gusta la mar, me gusta, tú Que voy a hacer, ya no sé",unknown,Italy,False
"Você vai curtir o Eurosummer? Salva esse post ou manda pra quem você sabe que vai viajar! ☀️

Se você está vindo pra Itália entre ✨junho e setembro✨ saiba que o verão europeu é quente, estiloso e exige praticidade.

Essas são as peças que recomendo levar na sua mala de mão pra curtir com conforto e elegância direto do berço da moda. 

✨ Conjuntos frescos
✨ Camisa de botão 
✨ Vestido midi 
✨ Shorts de alfaiataria
✨ Saia de cetim 
✨ Rasteiras confortáveis
✨ Bolsa leve de palha ou crossbody
✨ Casaco fininho pra noite
✨ Óculos de sol 
✨ Chapéu ou boné 
✨ Biquíni ou maiô
✨ Saída de praia 
✨ Batas e blusinhas leves 

Te vejo em alguma piazza por aí? 

#eurosummer2025 #italianstyle #maladeverao #consultoriadeimagem #ladolcevita #viajareestilo #italianvibes "," O que eu levaria se estivesse vindo pro verão europeu, sendo uma mulher que morou 6 anos da Itália, 3 anos na Espanha, sendo o consultor de imagem e já tendo feito várias malas planejadas. Você vem para a Itália entre julho e setembro, prepara-se para muito calor, mas assim, muito calor. Dia de 30 a 40 graus, céu azul e muita caminhada. Começando com conjuntinhos leves, então leve com juntos frescos, coordenados, eles são práticos e elegantes e você consegue usar em vários lucos diferentes ou juntos é ótimo. A misa de linha ou de algodão, invista em tecidos naturais, porque faz muito calor. E esses tecidos são a cara do verão italiano. A camisa de botão traz uma elegância também, então assim, este que tem. Chorte de afetaria e tecidos leves, principalmente as cores mais claras ou mais vibrantes. Invista em peças frescas que não amassem tanto e que tem um toque de estilo. Nos sapatos, sempre há algo confortável e mais aberto. Aposte em rasteiras, papéis, tênis, bem leves e neutros, porque aqui se anda muito. Uma bolsa leve de palha ou um acrossbóri são as bolsas que eu mais indico. Bolsas leves práticas elas fazem toda a diferença no calor e nas fotos. Dependendo da região que você vai, dá um frosinho no final do dia, então leva assim um casaquinho. Mesmo no verão a noite pode bater um ventinho, então um casaquinho mais leve, salva a vida. Um vestido mídia ou uma saída de setinha elas fazem toda a diferença. Para unjantar a hora no oite, um passeio mais elegante, nada mais do outvita do que um vestido leve fluido. Pronto para viver o outvita, se arrumabem aqui, não é futilidade. É quase que faz parte da cultura. Eu tenho certeza que você vai amar e você vai ter recordações e lindas da sua viagem.",unknown,Italy,False
